dataset,region,noise,seed,n_init,iters_initial,init_mae,init_in,init_out,region_share_R,prec_knn,prec_evtgpr,arm,alpha,top_q,mae,err_in,err_out,n_in_region,error
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.1,0.7,0.135017929366435,0.2783062840175697,0.11807329027853172,4.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.1,0.85,0.14279879502982393,0.26871694943038565,0.12790827802914245,3.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.1,0.95,0.14286015997282925,0.25508276125874163,0.129589217746399,6.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_evtgpr,0.1,0.85,0.14427108320135804,0.29639464449444347,0.1262816321454522,2.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.2,0.7,0.15118954621039996,0.29328701772991855,0.1343857356281365,5.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.2,0.85,0.13979046963817085,0.2437869337928075,0.12749231354719762,7.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.2,0.95,0.13261554189872737,0.1844397726833529,0.12648704046683007,10.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_evtgpr,0.2,0.85,0.137353969404586,0.2680001206938272,0.12190434066671932,3.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.35,0.7,0.14448867996075587,0.22596647484590732,0.1348534808451788,6.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.35,0.85,0.14534750601935775,0.2992806146972257,0.12714406599399064,4.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.35,0.95,0.1410577044227748,0.22619298904138277,0.13098998695180158,13.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_evtgpr,0.35,0.85,0.12742121696890837,0.17227009236158736,0.12211758982574282,6.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.5,0.7,0.13335456497462422,0.22907396780199732,0.12203521708645569,8.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.5,0.85,0.13733622642767745,0.2190202667280964,0.12767663765298437,6.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.5,0.95,0.13724673200725698,0.17272817952444897,0.13305085493155888,15.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_evtgpr,0.5,0.85,0.11981240487753825,0.12192225291638993,0.11956290369765726,6.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.75,0.7,0.13743146980199006,0.18261847493084366,0.13208785695057684,11.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.75,0.85,0.12309457915096984,0.16074438718612405,0.1186422814716659,14.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,0.75,0.95,0.13095171481424603,0.16308973328189416,0.12715121668402093,15.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_evtgpr,0.75,0.85,0.1385675412148206,0.19705132659231098,0.1316515106823413,12.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,1.0,0.7,0.13081111774288956,0.20101499677418752,0.12250912142467905,8.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,1.0,0.85,0.11991851992402694,0.10648015771345476,0.12150768045382061,20.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_knn,1.0,0.95,0.13974011888421262,0.17374489663483744,0.13571886616167578,16.0,
synth2d,sparse_all,clean,6100,500,50,0.4996242053436929,1.0174758537956203,0.4383853886550808,0.018,0.09777777777777778,0.07111111111111111,ws_region_evtgpr,1.0,0.85,0.12568591239028842,0.13544437557453806,0.1245319202385027,13.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,random,0.0,,0.1667378068394932,0.7348960363998598,0.09830418255070962,,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.1,0.7,0.16728207224361163,0.755596078938993,0.09642072129710909,6.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.1,0.85,0.16607964291827923,0.7387485349320998,0.0971027175496678,9.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.1,0.95,0.1655184626876343,0.7058035156987003,0.10044211176473278,12.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_evtgpr,0.1,0.85,0.16249844326668977,0.7092374225555746,0.09664472867447116,7.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.2,0.7,0.16530403262806043,0.7387061502028283,0.09623879157563743,3.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.2,0.85,0.15674903060168008,0.6740085716521342,0.09444606067123326,10.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.2,0.95,0.16838557779658475,0.7088983119706744,0.10328180309214255,12.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_evtgpr,0.2,0.85,0.16481444457875635,0.7253395613599616,0.0973002148263983,6.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.35,0.7,0.16725717911093863,0.7463830497094918,0.09750252242819975,8.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.35,0.85,0.15951936569158034,0.6622832254437508,0.09896237418081469,14.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.35,0.95,0.14860877556230523,0.5079492714615679,0.10532686709264616,21.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_evtgpr,0.35,0.85,0.16764817082967098,0.7326865229007478,0.09959033010402306,6.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.5,0.7,0.16453366247307252,0.7205766182707982,0.09755930085037728,8.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.5,0.85,0.1597245524189486,0.6483234271342803,0.1008737075652812,16.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.5,0.95,0.15078729492431905,0.48447008846904416,0.11059580998755944,23.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_evtgpr,0.5,0.85,0.16806726352704351,0.7339738491674083,0.09990484564879228,4.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.75,0.7,0.16294097134657073,0.7269796737980795,0.09500353659750946,9.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.75,0.85,0.1674318681554764,0.6569178118559524,0.10847417745765994,21.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,0.75,0.95,0.15635103380251206,0.5340787614338113,0.11085441674888219,24.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_evtgpr,0.75,0.85,0.17130655340658252,0.7179017056760473,0.1054701625169831,6.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,1.0,0.7,0.16026773701255195,0.6816316774726334,0.09747039964621157,11.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,1.0,0.85,0.16566788884399214,0.5862187170484251,0.11501330729555902,27.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_knn,1.0,0.95,0.15601261580123335,0.5464885785364401,0.10898049704041014,25.0,
synth2d,sparse_all,clean,6101,500,50,0.45063160757372384,1.1337811553523363,0.3683474883734989,0.025333333333333333,0.1288888888888889,0.03111111111111111,ws_region_evtgpr,1.0,0.85,0.1712741604795561,0.7178989293373487,0.10543420232581634,7.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,random,0.0,,0.12219934835611461,0.2566264394892407,0.1065543310514778,,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.1,0.7,0.12378969701876665,0.2634458751194688,0.10753610330735362,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.1,0.85,0.12621442237911631,0.26821685525796507,0.10968776468710408,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.1,0.95,0.12101723504592599,0.2840619768484405,0.1020416120116953,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_evtgpr,0.1,0.85,0.12451064181068952,0.26426486359528406,0.10824563748912212,5.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.2,0.7,0.13353122287175648,0.2743157823328882,0.11714630484348634,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.2,0.85,0.12076359104647277,0.2640623376282307,0.10408606458133374,7.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.2,0.95,0.12536999008975452,0.28155011249712986,0.10719329150089728,5.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_evtgpr,0.2,0.85,0.1151474092565611,0.28183751786617445,0.09574752779125024,7.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.35,0.7,0.11449638803741548,0.2536969639285344,0.09829581864121212,9.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.35,0.85,0.11116479487545455,0.25762820979850615,0.09411895507000868,5.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.35,0.95,0.11843938056202272,0.270185179627391,0.10077876146901167,3.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_evtgpr,0.35,0.85,0.1180299527609154,0.26014716272584976,0.101489936976551,5.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.5,0.7,0.11327943834914445,0.22441399772800708,0.10034527388891956,9.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.5,0.85,0.11352879700003345,0.24654644221061886,0.0980478151265157,10.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.5,0.95,0.11453494938257347,0.2707663497210969,0.09635228291839142,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_evtgpr,0.5,0.85,0.11585498236427501,0.24444046708603692,0.10088982826743585,4.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.75,0.7,0.11439175069732908,0.23949929476138057,0.09983136948753019,9.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.75,0.85,0.12211417779218066,0.2700216718336151,0.10490027184317753,8.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,0.75,0.95,0.1282970149842741,0.2714151294935855,0.11164051100705308,4.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_evtgpr,0.75,0.85,0.11971709521253758,0.2361845011631868,0.10616227849988877,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,1.0,0.7,0.12116461385623585,0.22336756949590927,0.10926993551357778,8.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,1.0,0.85,0.1162167368752748,0.21865382093722802,0.10429480998333106,7.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_knn,1.0,0.95,0.10623386483243136,0.23337351563905231,0.09143698110751901,6.0,
synth2d,sparse_all,clean,6102,500,50,0.4049861752197615,0.6222788755075945,0.37969701640870185,0.028666666666666667,0.035555555555555556,0.02666666666666667,ws_region_evtgpr,1.0,0.85,0.1216558081195423,0.2554749186811667,0.10608154936871969,5.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,random,0.0,,0.10596309776006278,0.22655541638356716,0.09421816686531818,,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_knn,0.1,0.7,0.1091310404409951,0.21704705534751534,0.09862070154063442,6.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_knn,0.1,0.85,0.10710088672257048,0.23396541187692685,0.09474508248943014,5.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_knn,0.1,0.95,0.11094172124839718,0.2877560696813424,0.09372111941199239,2.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_evtgpr,0.1,0.85,0.10150725530829086,0.259164081564312,0.08615247524769071,4.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_knn,0.2,0.7,0.11511523936863509,0.18883280610247477,0.1079356135276164,6.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_knn,0.2,0.85,0.10758110579816985,0.2314710643988656,0.09551500557780031,9.0,
synth2d,sparse_all,clean,6103,500,50,0.4223931520384097,0.6531320850691787,0.39992063592704535,0.024,0.08,0.04,ws_region_knn,0.2,0.95,0.10102047995880459,0.2799988442047952,0.0835891166371786,4.0,
